,id,name,summary,host_id,host_since,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,street,neighbourhood_cleansed,city,state,zipcode,smart_location,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,review_scores_rating_new,review_scores_accuracy_new,review_scores_cleanliness_new,review_scores_checkin_new,review_scores_communication_new,review_scores_location_new,review_scores_value_new,reviews_per_month_category,price_range
3208,2494782,"Townhouse in central Washington, DC","End of row house with spacious living/dining area, 4 bedrooms, 2.5 bathrooms, outside space. Quiet location in trendy Columbia Heights neighborhood with plenty of restaurants/bars in close proximity. 5-10 minute walk to metro stops and super market.",12515938,23/02/2014,f,1,t,f,"Monroe Street Northwest, Washington, DC 20010, United States","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Washington,DC,20010,"Washington, DC",38.93190563,-77.02684422,t,House,Entire home/apt,4,Real Bed,150,200,70,2,25,4,1125,0,0,0,266,1,03/08/2014,03/08/2014,f,moderate,f,f,1,0.07,100,10,10,10,10,10,10,Low,0150-0200
3209,4558902,Bright 1BD in Columbia Heights area,"This one bedroom apartment is in the neighborhood of Mount Pleasant, four blocks from Columbia Heights metro.  You can see the National Cathedral from the living room. You can sometimes hear lions at the zoo roar at night.",658301,02/06/2011,f,1,t,t,"Irving Street Northwest, Washington, DC 20010, United States","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Washington,DC,20010,"Washington, DC",38.92775137,-77.03988946,t,Apartment,Entire home/apt,3,Real Bed,85,100,0,1,0,2,1125,0,5,5,279,7,20/11/2014,30/07/2015,f,moderate,f,f,1,0.66,97,10,9,10,10,9,9,Low,0075-0100
3210,6317282,Lovely 2BR Condo w/96 Walkscore!,"Welcome to your newly furnished home in the vibrant Columbia Heights neighborhood. This bright luxury suite features new appliances and finishes, comfortable and chic decor. One block from grocery, two blocks from metro, restaurants, bars, and shops.",15830506,21/05/2014,f,26,t,t,"Park Road, Washington, DC 20010, United States","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Washington,DC,20010,"Washington, DC",38.93157313,-77.02949325,t,Apartment,Entire home/apt,6,Real Bed,175,100,100,6,50,1,1125,9,34,59,149,11,18/05/2015,19/09/2015,f,strict,f,f,18,2.37,93,9,10,9,10,9,9,Medium,0150-0200
3211,1041543,Stylish bedroom in 2 bedroom Apt,"I'm offering the tastefully appointed second bedroom in my 2 bedroom apartment, featuring an incredibly comfortable full size bed as well as plush luxury linens to ensure a most pleasant stay comparable with some of the best five star hotels:)",5733999,02/04/2013,f,2,t,t,"14th Street Northwest, Washington, DC 20010, United States","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Washington,DC,20010,"Washington, DC",38.93193499,-77.031903,t,Apartment,Private room,3,Real Bed,70,0,10,1,25,2,1125,4,34,64,339,122,06/05/2013,27/09/2015,f,moderate,f,f,2,4.15,94,10,10,10,10,10,9,High,0050-0075
3212,6538226,Classic English Apt in Columbia Hts,"Newly renovated English basement with great home feel, perfect for your pleasure or business trip to DC. Just a short walk to restaurants, shopping, and Metro to downtown tourist sights. Sleeps four with a private bedroom and a queen pull out sofa.",34193611,25/05/2015,t,1,t,t,"Fairmont Street Northwest, Washington, DC 20009, United States","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Washington,DC,20009,"Washington, DC",38.92388972,-77.02736646,t,Apartment,Entire home/apt,4,Real Bed,99,150,35,2,25,1,30,13,43,73,187,22,03/06/2015,30/09/2015,f,moderate,f,f,1,5.37,99,10,10,10,10,10,10,High,0075-0100
3213,4301665,Brand New Apt in Historic Row House,"Brand spanking new 2-bedroom, 2-bathroom apartment with full kitchen and washer/dryer, in quiet neighborhood 1/2 a block from exciting 14th Street; great restaurants, bars, sites. Columbia Heights & Petworth metro in walking distance. Outdoor patio.",17916157,10/07/2014,t,1,t,f,"Perry Place Northwest, Washington, DC 20010, United States","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Washington,DC,20010,"Washington, DC",38.93654356,-77.03086554,t,Apartment,Entire home/apt,5,Real Bed,125,300,75,4,50,2,60,5,5,5,248,49,24/10/2014,01/10/2015,t,strict,f,f,1,4.26,96,10,10,10,10,9,9,High,0125-0150
3214,6268843,Spacious Room Near Metro B,"Spacious 2nd floor w 3 rental Br's, just a few blocks from Columbia Heights Metro. Safe walk to great restaurants, bars and shopping. Secure building with double doors. Ideal for international visitors in DC for short term visit or business.",32578081,04/05/2015,f,3,t,t,"Sherman Avenue Northwest, Washington, DC 20010, United States","Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Washington,DC,20010,"Washington, DC",38.93027323,-77.02819158,t,Apartment,Private room,2,Real Bed,49,0,0,1,20,1,180,22,52,82,176,3,16/05/2015,29/09/2015,f,strict,f,f,2,0.64,73,7,7,6,9,9,8,Low,0000-0050
3215,6645957,Brookland Studio ~ Just Renovated!,A gorgeous little studio in the heart of Brookland. There is free street parking and it can comfortably sleep up to 5 guests. You are a 10 minute walk to the metro and once on the metro its a very quick (3 stops) ride to Union station / Mall access.,37014,08/09/2009,f,25,t,t,"Lawrence Street Northeast, Washington, DC 20017, United States","Brookland, Brentwood, Langdon",Washington,DC,20017,"Washington, DC",38.9311192,-76.98449689,t,Apartment,Entire home/apt,5,Real Bed,79,350,85,1,0,3,1125,17,45,75,350,5,09/07/2015,21/09/2015,f,flexible,f,f,22,1.72,92,10,10,10,10,9,10,Medium,0075-0100
3216,4516264,Apt w/ Parking & Laundry Near Metro,"A bright English Basement apt near the Metro, Trinity Univ., and Catholic Univ. with easy downtown access and lots of amenities. Ideal for couples seeking a low-key space as well as those visiting the nearby universities or enrolled in AIRP. ",23415873,06/11/2014,f,1,t,t,"Irving Street Northeast, Washington, DC 20017, United States","Brookland, Brentwood, Langdon",Washington,DC,20017,"Washington, DC",38.92931038,-76.99032069,t,House,Entire home/apt,2,Real Bed,99,200,30,2,0,2,1125,12,27,49,49,46,22/12/2014,18/09/2015,f,strict,f,f,1,4.83,95,9,10,10,10,9,10,High,0075-0100
3217,8402248,Nature in the City,"This is a quiet, peaceful space - a basement apartment in a private house that leads out to a garden.  It's located in a residential neighborhood of tree lined streets.  Nearby amenities include the Brookland Metro, shops and restaurants.",38292436,12/07/2015,f,1,t,t,", Washington, DC 20017, United States","Brookland, Brentwood, Langdon",Washington,DC,20017,"Washington, DC",38.93504063,-76.98225247,t,House,Private room,2,Real Bed,70,0,0,1,10,1,1125,30,60,90,365,0,0,0,f,strict,f,f,1,0,0,0,0,0,0,0,0,None,0050-0075
3218,4535738,"Stylish, Sun-filled & Spacious 1BD","Welcome to my apartment gallery.  The fifth story view from the balcony is a panoramic of DC, Maryland, and Virginia.  My classic building is very safe and easy to locate. The Rhode Island Ave Metro is 16 min walk; you can be downtown in 14 minutes.  Please come visit.",23518749,09/11/2014,f,1,t,f,"Franklin Street Northeast, Washington, DC 20018, United States","Brookland, Brentwood, Langdon",Washington,DC,20018,"Washington, DC",38.92487316,-76.98250803,f,Apartment,Entire home/apt,3,Real Bed,101,108,25,2,40,1,30,13,43,73,348,4,19/11/2014,29/07/2015,f,flexible,f,f,1,0.38,90,9,8,10,9,8,8,Low,0100-0125
3219,4624605,Cozy Historic DC Apartment,"Our warm and inviting DC apartment is the ideal home base for you to rest and relax as you spend time in DC.  The apartment is a newly renovated open floor plan with private entrance, kitchenette, full bath, bedroom and living space.  ",21181328,10/09/2014,f,1,t,t,"Mills Avenue Northeast, Washington, DC 20018, United States","Brookland, Brentwood, Langdon",Washington,DC,20018,"Washington, DC",38.92995477,-76.97385444,t,Apartment,Entire home/apt,3,Real Bed,99,0,25,1,0,2,14,13,28,28,301,45,23/12/2014,15/09/2015,f,moderate,f,f,1,4.74,92,10,10,10,10,8,9,High,0075-0100
3220,3575029,Spacious and Sunny in the City,Our beautiful and bright basement apartment is country in the city! It will sleep four (or 5) and is located on a quiet street in an up and coming neighborhood. Bus to metro is one block away.  We have it all!,17150217,23/06/2014,t,1,t,t,"20th Street, Washington, DC 20018, United States","Brookland, Brentwood, Langdon",Washington,DC,20018,"Washington, DC",38.92659358,-76.97658413,t,Apartment,Entire home/apt,5,Real Bed,119,0,50,4,25,2,21,4,32,62,334,78,17/07/2014,24/09/2015,f,moderate,f,f,1,5.27,97,10,10,10,10,9,10,High,0100-0125
3221,1467123,Brookland Artsy Studio~Walk 2 Metro,"This is a great little find right in the heart of artsy Brookland, DC. FREE parking and be at the metro in minutes. A great place to base your stay in DC, great for single travelers, couples or families.",37014,08/09/2009,f,25,t,t,"Lawrence Street Northeast, Washington, DC 20017, United States","Brookland, Brentwood, Langdon",Washington,DC,20017,"Washington, DC",38.9347919,-76.98359991,t,Apartment,Entire home/apt,6,Real Bed,100,250,75,1,0,3,1125,12,35,65,340,20,11/09/2013,25/09/2015,f,strict,f,f,22,0.8,84,9,9,9,9,8,9,Low,0100-0125
3222,8326850,Walk to Papal Mass,"Luxury light-filled 3 bed home in the Brookland neighborhood of DC. 15 min walk to Catholic University, 10 min walk to metro station. House is furnished and includes one king bed, one queen futon, one queen air mattress, and multiple couches.",22714344,19/10/2014,f,1,t,t,", Washington, DC 20018, United States","Brookland, Brentwood, Langdon",Washington,DC,20018,"Washington, DC",38.92417864,-76.99038836,t,House,Entire home/apt,6,Real Bed,1400,1000,200,6,100,2,5,0,0,0,0,0,0,0,f,strict,f,f,1,0,0,0,0,0,0,0,0,None,1000+
3223,7894993,Luxury 2BR/1BA Sleeps6- $175/Night,"This beautifully full-furnished 2 BD(1500 sqf), 1 Full BA apartment is the lower unit of a single-family house in historic Brookland comfortably sleeps 6 people. This spacious apartment is full of character designed by a local architect.",14134122,10/04/2014,f,4,t,f,"Irving Street Northeast, Washington, DC 20017, United States","Brookland, Brentwood, Langdon",Washington,DC,20017,"Washington, DC",38.92742916,-76.99205758,t,Apartment,Entire home/apt,6,Real Bed,175,300,150,4,25,4,365,30,60,90,365,0,0,0,f,strict,f,f,3,0,0,0,0,0,0,0,0,None,0150-0200
3224,4414853,Cutie on Quincy-Entire Home,"Our cute carriage home is located on a quiet street, 1 mile from Brookland metro and .2 miles from the G8 bus. With tons of free street parking, it's a great place to relax, cook, play games, BBQ outside & watch movies (in our projector room). Enjoy!",906927,02/08/2011,f,3,t,t,"Quincy Street Northeast, Washington, DC 20018, United States","Brookland, Brentwood, Langdon",Washington,DC,20018,"Washington, DC",38.93600676,-76.97673285,t,House,Entire home/apt,8,Real Bed,220,0,40,6,0,1,1125,0,0,9,66,6,01/12/2014,27/07/2015,f,flexible,f,f,3,0.59,92,9,10,9,8,8,9,Low,0200-0250
3225,8593444,Room in homey Brookland bungalow,"Guest bedroom in cozy, quiet three-level home in Brookland neighborhood of NE DC, shared with a a couple -- two busy professionals in their mid-30s. Ten minute walk to Brookland/Catholic U metro stop on red line. Walk to restaurants, bars, market.",10177432,21/11/2013,f,1,t,f,"Newton Street Northeast, Washington, DC 20017, United States","Brookland, Brentwood, Langdon",Washington,DC,20017,"Washington, DC",38.93402171,-76.98669751,t,House,Private room,1,Real Bed,60,0,0,1,0,1,1125,23,53,83,358,0,0,0,f,flexible,f,f,1,0,0,0,0,0,0,0,0,None,0050-0075
3226,6348926,English Basement near Metro and CUA,"Our newly renovated basement apartment is just 4 blocks from Brookland metro. With full kitchen, queen-sized bed, private bath and washer/dryer, it's a great base for exploring DC. Walk to restaurants or take the metro downtown with ease.",14631970,23/04/2014,t,1,t,t,"Kearny Street Northeast, Washington, DC 20017, United States","Brookland, Brentwood, Langdon",Washington,DC,20017,"Washington, DC",38.93134112,-76.98944084,t,Apartment,Entire home/apt,3,Real Bed,91,200,40,1,0,2,1125,13,29,48,48,19,14/05/2015,28/09/2015,f,moderate,f,f,1,3.99,96,10,10,10,10,10,10,Medium,0075-0100
3227,8380906,"New and Bright in Brookland, DC","Newly remodeled two-bedroom basement-suite in peaceful Brookland neighborhood of Washington, DC.",16897313,17/06/2014,f,2,t,t,"14th Street Northeast, Washington, DC 20017, United States","Brookland, Brentwood, Langdon",Washington,DC,20017,"Washington, DC",38.92726691,-76.98524151,t,Apartment,Entire home/apt,4,Real Bed,160,0,25,4,30,1,1125,3,31,61,336,0,0,0,f,moderate,f,f,2,0,0,0,0,0,0,0,0,None,0150-0200
3228,8381377,"Bright and new in Brookland, DC","Freshly remodeled one bedroom suite in peaceful Brookland neighborhood of Washington, DC. The unit is within walking distance Brookland/CUA and Rhode Island Ave metro stations and there is a bus station on the same block. Abundant street parking.",16897313,17/06/2014,f,2,t,t,"14th Street, Washington, DC 20017, United States","Brookland, Brentwood, Langdon",Washington,DC,20017,"Washington, DC",38.92676896,-76.98558562,t,Apartment,Entire home/apt,2,Real Bed,110,0,25,2,30,1,1125,22,52,82,357,0,0,0,f,moderate,f,f,2,0,0,0,0,0,0,0,0,None,0100-0125
3229,2524166,Basement Apt In Brookland Bungalow,"Our beautiful basement apartment is in the heart of Brookland, aka DC's best kept secret. Easily accessible to all of DC's amenities, but also a great retreat from the tourist hustle and bustle. Full kitchen, private bath, bedroom and living room.",12923983,08/03/2014,t,1,t,t,"Kearny Street Northeast, Washington, DC 20017, United States","Brookland, Brentwood, Langdon",Washington,DC,20017,"Washington, DC",38.93242747,-76.9841767,t,Apartment,Entire home/apt,3,Real Bed,75,200,25,3,10,2,1125,0,8,22,102,29,02/04/2014,28/09/2015,f,strict,f,f,1,1.58,97,10,10,10,10,9,10,Medium,0075-0100
3230,6939862,Relaxing Spot with Free Parking,"Residential neighborhood walking distance to Catholic University with easy access to public transportation (only 3 blocks to red line metro Brookland CUA) and 20 minutes to downtown. Plus, free outdoor parking spot for your car!",6960917,17/06/2013,f,1,t,t,"14th Street Northeast, Washington, DC 20017, United States","Brookland, Brentwood, Langdon",Washington,DC,20017,"Washington, DC",38.93312319,-76.99043667,t,House,Private room,2,Real Bed,65,0,20,1,10,2,1125,7,7,33,33,18,24/06/2015,18/09/2015,f,strict,f,f,1,5.29,99,10,10,10,10,10,10,High,0050-0075
3231,8421685,peaceful room near CUA Shrine,"Peaceful and private room in house of loving family - conveniently located in the diverse Woodridge neighborhood of Washington, DC - 12 blocks from the Basilica of the Nat. Shrine.  Bedroom easily accommodates couple, additional small room w/ desk.",42838020,29/08/2015,f,1,t,f,", Washington, DC 20018, United States","Brookland, Brentwood, Langdon",Washington,DC,20018,"Washington, DC",38.93376169,-76.97799439,t,House,Private room,2,Real Bed,500,0,0,1,0,1,3,0,0,0,0,0,0,0,f,flexible,f,f,1,0,0,0,0,0,0,0,0,None,0500-1000
3232,7348546,"Modern, Chic 1BR Luxury Condo",Beautiful new condo in the heart of Brentwood/Brookland. Steps away from Rhode Island Ave. metro train. Only 10 minutes to downtown and the National Mall. Even closer to popular nightlife. Perfect urban oasis without the inflated D.C. price!,145701,16/06/2010,f,1,t,t,"Washington Place Northeast, Washington, DC 20018, United States","Brookland, Brentwood, Langdon",Washington,DC,20018,"Washington, DC",38.92098974,-76.99326874,t,Apartment,Entire home/apt,2,Real Bed,100,0,25,2,10,2,1125,3,33,63,63,5,26/07/2015,29/08/2015,f,moderate,f,f,1,2.14,92,10,8,9,10,9,9,Medium,0100-0125
3233,7258691,Victorian Retreat 2 Blocks to Metro,"Comfortable accommodations in Brookland, one of DC's fastest changing areas.  Your bedroom includes a private eating area and mini-fridge.  With a shared bathroom, breakfast/snacks daily & a short walk to Metro, you'll call it home.  LGBTQ friendly.",33313857,13/05/2015,f,3,t,f,"Newton Street Northeast, Washington, DC 20017, United States","Brookland, Brentwood, Langdon",Washington,DC,20017,"Washington, DC",38.93297932,-76.99004522,t,Bed & Breakfast,Private room,2,Real Bed,79,0,0,1,0,1,1125,0,0,27,302,5,27/07/2015,23/08/2015,f,flexible,f,f,3,2.17,96,10,9,10,10,10,9,Medium,0075-0100
3234,7651993,1 Furnished Bedroom,"Near Rhode Island Red-Line Metro, and Brooklyn Metro.  Bus is Walking Distance to both lines, Red-line is walkable, but longer walk.  Brooklyn Metro is area is bus or bike. These areas bustle, but home area is close but quiet.  Shared Home Victorian",40156163,31/07/2015,f,1,t,f,"18th Street Northeast, Washington, DC 20018, United States","Brookland, Brentwood, Langdon",Washington,DC,20018,"Washington, DC",38.93028974,-76.98050211,t,House,Private room,1,Real Bed,80,0,0,1,0,1,1125,30,60,90,324,0,0,0,f,flexible,f,f,1,0,0,0,0,0,0,0,0,None,0075-0100
3235,7849229,Beautiful Room in Updated Townhome,"Come stay in this great, updated room in Brentwood! A short walk from the Rhode Island Ave. metro and 2 stops to Union Station. Close to Catholic U, Gallaudet, Union Market and more. Super easy parking and great for travelers driving to DC!",1187360,20/09/2011,f,2,t,t,"Adams Street Northeast, Washington, DC 20018, United States","Brookland, Brentwood, Langdon",Washington,DC,20018,"Washington, DC",38.92038788,-76.98322399,t,Townhouse,Private room,2,Real Bed,55,0,0,1,20,2,1125,13,33,48,319,0,0,0,f,flexible,f,f,2,0,0,0,0,0,0,0,0,None,0050-0075
